trainee,id,cat,subcat,text,grade,input_text,label
8,1,입사 후 포부,장기 비전,서비스 전략과 데이터 분석을 융합한 통합적 사고로 조직 성과에 기여하는 핵심인재 성장 목표,A,[입사 후 포부] [장기 비전] 서비스 전략과 데이터 분석을 융합한 통합적 사고로 조직 성과에 기여하는 핵심인재 성장 목표,0
8,1,직무 경험,실무 경험,SK텔레콤 데이터 분석가(2021-2024)로서 고객 데이터 활용 마케팅 전략 수립 경험,A,[직무 경험] [실무 경험] SK텔레콤 데이터 분석가(2021-2024)로서 고객 데이터 활용 마케팅 전략 수립 경험,0
8,1,직무 경험,자격증,"CS Leaders, 서비스경영자격 2급 등 서비스 품질 관리 관련 자격증 보유",B,"[직무 경험] [자격증] CS Leaders, 서비스경영자격 2급 등 서비스 품질 관리 관련 자격증 보유",1
8,1,성장과정,가치관,"도전과 실패를 배움의 기회로 삼는 성향, 제한된 환경에서 기른 자율성과 문제해결력",A,"[성장과정] [가치관] 도전과 실패를 배움의 기회로 삼는 성향, 제한된 환경에서 기른 자율성과 문제해결력",0
8,1,성장과정,특별한 경험,농어촌 생활 경험을 통해 습득한 주어진 조건에서 최선을 다하는 태도,B,[성장과정] [특별한 경험] 농어촌 생활 경험을 통해 습득한 주어진 조건에서 최선을 다하는 태도,1
8,1,성격의 장단점,장점 기술,데이터 기반 분석력과 전략적 기획력을 바탕으로 한 창의적 문제해결 능력,A,[성격의 장단점] [장점 기술] 데이터 기반 분석력과 전략적 기획력을 바탕으로 한 창의적 문제해결 능력,0
8,1,성격의 장단점,단점 기술 및 극복 노력,멀티태스킹 어려움을 일정 관리 도구 활용과 비언어적 커뮤니케이션 훈련으로 개선 중,B,[성격의 장단점] [단점 기술 및 극복 노력] 멀티태스킹 어려움을 일정 관리 도구 활용과 비언어적 커뮤니케이션 훈련으로 개선 중,1
8,1,지원동기,지원 이유의 명확성,데이터 기반 서비스 전략 분야에서의 경험과 회사 가치의 일치성 강조,A,[지원동기] [지원 이유의 명확성] 데이터 기반 서비스 전략 분야에서의 경험과 회사 가치의 일치성 강조,0
8,1,입사 후 포부,단기 목표,기존 경험을 활용한 프로젝트 실행력 강화 및 데이터-실무 간 소통자 역할 수행,B,[입사 후 포부] [단기 목표] 기존 경험을 활용한 프로젝트 실행력 강화 및 데이터-실무 간 소통자 역할 수행,1
8,1,입사 후 포부,장기 비전,서비스 전략과 데이터 분석을 융합한 통합적 사고로 조직 성과에 기여하는 핵심인재 성장 목표,A,[입사 후 포부] [장기 비전] 서비스 전략과 데이터 분석을 융합한 통합적 사고로 조직 성과에 기여하는 핵심인재 성장 목표,0
8,1,직무 경험,실무 경험,SK텔레콤 데이터 분석가(2021-2024)로서 고객 데이터 활용 마케팅 전략 수립 경험,A,[직무 경험] [실무 경험] SK텔레콤 데이터 분석가(2021-2024)로서 고객 데이터 활용 마케팅 전략 수립 경험,0
8,1,직무 경험,자격증,"CS Leaders, 서비스경영자격 2급 등 서비스 품질 관리 관련 자격증 보유",B,"[직무 경험] [자격증] CS Leaders, 서비스경영자격 2급 등 서비스 품질 관리 관련 자격증 보유",1
8,1,성장과정,가치관,다양한 환경 경험을 통해 형성된 유연한 사고방식과 공동체 의식,A,[성장과정] [가치관] 다양한 환경 경험을 통해 형성된 유연한 사고방식과 공동체 의식,0
8,1,성장과정,특별한 경험,국내외 다양한 지역 생활 경험으로 키운 문화적 이해력과 상황 판단력,B,[성장과정] [특별한 경험] 국내외 다양한 지역 생활 경험으로 키운 문화적 이해력과 상황 판단력,1
8,1,성격의 장단점,장점 기술,응급상황에서의 침착함과 환자-동료 간 원활한 커뮤니케이션 능력,A,[성격의 장단점] [장점 기술] 응급상황에서의 침착함과 환자-동료 간 원활한 커뮤니케이션 능력,0
8,1,성격의 장단점,단점 기술 및 극복 노력,멀티태스킹 어려움을 업무 우선순위 설정과 일정 관리 도구 활용으로 개선,B,[성격의 장단점] [단점 기술 및 극복 노력] 멀티태스킹 어려움을 업무 우선순위 설정과 일정 관리 도구 활용으로 개선,1
8,1,지원동기,지원 이유의 명확성,환자 중심 서비스에 대한 공감과 임상 경험-조직 문화의 시너지 강조,A,[지원동기] [지원 이유의 명확성] 환자 중심 서비스에 대한 공감과 임상 경험-조직 문화의 시너지 강조,0
8,1,입사 후 포부,단기 목표,신뢰 기반의 체계적 간호 서비스 제공 및 후배 교육 참여,B,[입사 후 포부] [단기 목표] 신뢰 기반의 체계적 간호 서비스 제공 및 후배 교육 참여,1
8,1,입사 후 포부,장기 비전,"의료 서비스 질 향상을 위한 제안 활동 주도, 임상-관리 역량을 겸비한 간호사 성장",A,"[입사 후 포부] [장기 비전] 의료 서비스 질 향상을 위한 제안 활동 주도, 임상-관리 역량을 겸비한 간호사 성장",0
8,1,직무 경험,실무 경험,서울대학교병원(2020-2024) 수술실 간호사로서 고난도 수술 환자 관리 경험,A,[직무 경험] [실무 경험] 서울대학교병원(2020-2024) 수술실 간호사로서 고난도 수술 환자 관리 경험,0
8,1,직무 경험,자격증,바리스타 2급 등 서비스 업무 관련 자격증 보유,B,[직무 경험] [자격증] 바리스타 2급 등 서비스 업무 관련 자격증 보유,1
